domain,image_path,mask_path,native_width,native_height,organ,present,area_pct,median_diameter_px,survival_01,survival_02,survival_03,survival_04,survival_05,survival_06,survival_07,survival_08,survival_09,survival_10,survival_11,survival_12,survival_13,survival_14,survival_15,survival_16,survival_17,survival_18,survival_19,survival_20,survival_21,survival_22,survival_23,survival_24,survival_25,survival_26,survival_27,survival_28,survival_29,survival_30,survival_31,survival_32,survival_33,survival_34,survival_35,survival_36,survival_37,survival_38,survival_39,survival_40,survival_41,survival_42,survival_43,survival_44,survival_45,survival_46,survival_47,survival_48,survival_49,survival_50,survival_51,survival_52,survival_53,survival_54,survival_55,survival_56,survival_57,survival_58,survival_59,survival_60,survival_61,survival_62,survival_63,survival_64,retention_s02,retention_s04,retention_s08,retention_s16,retention_s32
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20201217_131621.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20201217_131621.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20201217_131621.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20201217_131621.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20201217_131621.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20201217_131621.png,512,512,Leaf,True,2.91748046875,4.47213595499958,1.0,1.0,0.869475138121547,0.869475138121547,0.47168508287292815,0.35566298342541436,0.19337016574585636,0.13674033149171272,0.058011049723756904,0.058011049723756904,0.020027624309392266,0.015883977900552487,0.006906077348066298,0.004143646408839779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937845303867403,0.9171270718232044,0.5904696132596685,0.18439226519337015,0.06698895027624309
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210310_110313.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210310_110313.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210310_110313.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210310_110313.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210310_110313.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210310_110313.png,512,512,Leaf,True,6.653594970703125,6.0,1.0,1.0,0.930873786407767,0.930873786407767,0.6570873786407767,0.5514563106796116,0.38485436893203884,0.31844660194174756,0.20932038834951455,0.20932038834951455,0.14524271844660194,0.13009708737864079,0.08466019417475729,0.07611650485436894,0.0458252427184466,0.040776699029126215,0.02058252427184466,0.015922330097087378,0.009320388349514564,0.00854368932038835,0.0031067961165048546,0.0027184466019417475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976699029126214,0.9666019417475729,0.763883495145631,0.4361165048543689,0.2924271844660194
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210430_104246.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210430_104246.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210430_104246.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210430_104246.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210430_104246.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210430_104246.png,512,512,Leaf,True,62.850189208984375,15.231546211727817,1.0,1.0,0.9786500798520635,0.9786500798520635,0.9261158275195427,0.8992182903252921,0.8382785576195679,0.8120534588551735,0.7301840800201731,0.7301840800201731,0.6593258804740691,0.6425989745313945,0.5756072959569639,0.5614860889299823,0.5093721106161218,0.49079599899134235,0.44179204841556696,0.42111456669748676,0.37068168445826677,0.35925023115071025,0.31587795242498107,0.3042783895099605,0.26956375556863077,0.2617466588215516,0.2320753131041439,0.2229133394973523,0.1959317474993696,0.1860973354627217,0.16852988148272674,0.16104900395057578,0.1477683449609145,0.1396150289989073,0.12700680843910228,0.1222156846263764,0.108598806421787,0.10523661427250568,0.09607464066571404,0.09304866773136085,0.08565184500294191,0.08321425569471295,0.07892746070437925,0.07623770698495419,0.07094225434983609,0.06825250063041102,0.0611078423131882,0.0590905270236194,0.05471967722955367,0.053038581154913,0.047911238127258976,0.04580986803395814,0.04177523745482054,0.04001008657644784,0.03656383962343448,0.03496679835252585,0.03328570227788518,0.03236109943683282,0.03068000336219215,0.02992351012860385,0.02740186601664285,0.026477263175590484,0.025132386315877952,0.02479616710094982,0.02303101622257712,0.02252668740018492,0.9987391779440195,0.9869715054215349,0.9457846515928385,0.858787929730184,0.800369841136421
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210517_101614.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210517_101614.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210517_101614.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210517_101614.png,512,512,Stem,True,1.0379791259765625,6.0,1.0,1.0,0.88,0.88,0.6346666666666667,0.5333333333333333,0.336,0.26666666666666666,0.018666666666666668,0.018666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,0.9066666666666666,0.6586666666666666,0.042666666666666665,0.0
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210517_101614.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210517_101614.png,512,512,Leaf,True,69.36874389648438,16.492422502470642,1.0,1.0,0.9815642896367773,0.9815642896367773,0.9365340864517141,0.9174707774378285,0.8695379304934494,0.850396171648231,0.7808111712559818,0.7808111712559818,0.7025182395857849,0.6829057817525692,0.625323605554248,0.6142621793363144,0.5592688475719777,0.543735780968071,0.4938416882403703,0.47164038597317015,0.42857142857142855,0.42049109594414374,0.385502471169687,0.37436259512042047,0.34227661410527965,0.3338040323213305,0.30618969169216287,0.29457911665489916,0.26555267906174,0.2541774535184749,0.23370204754059778,0.22483721659998432,0.20593080724876442,0.19635992782615516,0.17392327606495647,0.16788263905232603,0.14521063779712873,0.13893465129049973,0.12002824193927983,0.11320310661332078,0.09814073899741116,0.09249235114144505,0.08150937475484428,0.07648858554954106,0.06715305562093042,0.06315211422295441,0.05679767788499255,0.05358123480034518,0.045657801835726056,0.04228445908841296,0.03710677022044403,0.03491017494312387,0.029732486075154937,0.0279281399544991,0.02408409821918883,0.0220444026045344,0.017808111712559818,0.016474464579901153,0.014199419471248137,0.013493370989252374,0.012002824193927984,0.011375225543265081,0.010120028241939279,0.009649329253942103,0.008786381109280615,0.00831568212128344,0.9992939515180043,0.991448968384718,0.9586569388875814,0.8971522711226171,0.8693810308307837
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210618_102628.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210618_102628.png,512,512,Head,True,13.58489990234375,16.0,1.0,1.0,0.9652395082662145,0.9652395082662145,0.910555320050869,0.897414158541755,0.854175498092412,0.8291649003815176,0.7655786350148368,0.7655786350148368,0.6973293768545994,0.6676557863501483,0.6129715981348028,0.6006782534972446,0.5315811784654515,0.506570580754557,0.4357778719796524,0.39508266214497667,0.3069097075031793,0.28952946163628657,0.21153030945315812,0.18736752861381942,0.12971598134802884,0.11191182704535821,0.0771513353115727,0.06104281475201356,0.04281475201356507,0.03603221704111912,0.02840186519711742,0.025858414582450192,0.022043238660449344,0.01907587961000424,0.016532428995337006,0.014412886816447647,0.009749894022891056,0.00847816871555744,0.006782534972445952,0.005510809665112336,0.0046629927935565915,0.0046629927935565915,0.0038151759220008477,0.001695633743111488,0.000423908435777872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991521831284442,0.9788045782111064,0.9415006358626536,0.8202628232301823,0.44510385756676557
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210618_102628.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210618_102628.png,512,512,Stem,True,3.9093017578125,6.0,1.0,1.0,0.9167264895908112,0.9167264895908112,0.7379755922469491,0.6590093323761665,0.37616654702081836,0.30437903804737976,0.057430007178750894,0.057430007178750894,0.016511127063890883,0.00933237616654702,0.004307250538406317,0.0021536252692031586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928212491026561,0.9504666188083274,0.7085427135678392,0.12778176597272076,0.0
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210618_102628.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210618_102628.png,512,512,Leaf,True,69.15931701660156,17.88854381999832,1.0,1.0,0.9469684453989757,0.9469684453989757,0.8979018668428879,0.8839418470180076,0.8452007269122749,0.829506030067735,0.7736659507682141,0.7736659507682141,0.7069221873451181,0.6908970758301669,0.6410044605980506,0.6305963984800925,0.5777300512142739,0.5630265983809681,0.5194944655542706,0.4981001156451346,0.45242028746076324,0.443168676689245,0.40095820254419295,0.3881546340657525,0.35065256897406244,0.34131835453494136,0.3034858747728399,0.29043449529159093,0.2538410705435321,0.2410375020650917,0.21633900545184206,0.20518751032545846,0.18197587972905996,0.17148521394349908,0.14835618701470346,0.1429043449529159,0.12374029406905666,0.11927969601850322,0.1033371881711548,0.09763753510655873,0.08871633900545184,0.08508177763092681,0.07541714852139435,0.07021311746241533,0.059887659012060133,0.05567487196431522,0.04890137122088221,0.04642326119279696,0.04130183380142078,0.03898893110854122,0.035023955063604825,0.033537089046753676,0.030232942342640012,0.029489509334214438,0.027589624979349085,0.02635056996530646,0.024037667272426896,0.022550801255575747,0.020320502230299024,0.019329258219064928,0.01792499586981662,0.016685940855773997,0.015116471171320006,0.014951263836114323,0.013877416157277384,0.012968775813646126,0.9952089872790352,0.9705104906657855,0.9350735172641665,0.8815463406575252,0.8562696183710556
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210716_115126.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210716_115126.png,512,512,Head,True,33.31451416015625,20.8806130178211,1.0,1.0,0.9797006356366619,0.9797006356366619,0.9503793315562846,0.9397170391634201,0.9165470576173878,0.8995283986057002,0.8583145376255895,0.8583145376255895,0.809924133688743,0.7943407832684027,0.7541521427106828,0.7459503793315563,0.7094525322944433,0.6965347549723191,0.658601599343859,0.633586221037523,0.571867951609596,0.5573098216116465,0.4933360672544597,0.4654500717654296,0.3963502152962887,0.37359032191921265,0.3108468320688948,0.28808693869181873,0.22800902193971703,0.20442895222472832,0.17818330941152347,0.16280500307566126,0.13922493336067254,0.12548697970063563,0.10231699815460324,0.09514045519786754,0.0738158704121386,0.07012507689153168,0.055771990978060286,0.05085093295058438,0.04367438999384868,0.04121386098011073,0.03547262661472216,0.03321714168546237,0.029526348164855443,0.028296083657986467,0.02563051055977035,0.024605290137379537,0.021529628870207096,0.020299364363338117,0.014353085913471396,0.012302645068689768,0.010047160139429977,0.009226983801517326,0.006971498872257536,0.005331146196432233,0.0026655730982161163,0.0014353085913471396,0.0004100881689563256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998769735493131,0.9893377076071356,0.9717039163420136,0.9276194381792086,0.7760918597498462
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210716_115126.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210716_115126.png,512,512,Stem,True,2.8781890869140625,5.656854249492381,1.0,1.0,0.9124668435013262,0.9124668435013262,0.6003536693191865,0.47568523430592397,0.28293545534924847,0.1847922192749779,0.01768346595932803,0.01768346595932803,0.0017683465959328027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920424403183024,0.9363395225464191,0.6657824933687002,0.09372236958443855,0.0
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320808_RGB1_20210716_115126.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320808_RGB1_20210716_115126.png,512,512,Leaf,True,49.443817138671875,14.0,1.0,1.0,0.9275290380224362,0.9275290380224362,0.8570435818524769,0.8356001191303485,0.7784175518713392,0.7537972798570436,0.680532115556438,0.680532115556438,0.6059763724808895,0.5882060955028293,0.5337039610840861,0.5205003474635164,0.4575598133624541,0.4389953340613521,0.3916410205499851,0.3681127767298719,0.32959396406234487,0.3200635361858433,0.2869055891988484,0.27320559912637743,0.2437208378834508,0.23538171349151196,0.20847810979847117,0.19686290082398492,0.1719448029385486,0.16052814454482278,0.13868758066117343,0.12905787749429168,0.11168470167775241,0.10294847612429267,0.08835500843839968,0.08488037327509183,0.06959197855653727,0.06720937158741189,0.05688474138786856,0.052715179191899136,0.044673880671100966,0.041497071378933784,0.032959396406234485,0.02819418246798372,0.019656507495284425,0.01707534994539859,0.009728978457261988,0.008041298520798172,0.005559416261292564,0.005063039809391443,0.003971011615208975,0.0034746351633078527,0.0023826069691253848,0.002184056388364936,0.0006949270326615705,0.0005956517422813462,0.0003971011615208974,0.0003971011615208974,0.0001985505807604487,0.0001985505807604487,0.0,0.0,0.0,0.0,0.0,0.0,0.9936463814156656,0.9575101757172639,0.9021145636850988,0.8120718753102353,0.7192494788047255
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20201217_131633.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20201217_131633.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20201217_131633.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20201217_131633.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20201217_131633.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20201217_131633.png,512,512,Leaf,True,5.2814483642578125,5.656854249492381,1.0,1.0,0.9269911504424779,0.9269911504424779,0.6035398230088496,0.49380530973451325,0.24778761061946902,0.16238938053097346,0.05929203539823009,0.05929203539823009,0.03672566371681416,0.023451327433628318,0.01327433628318584,0.011061946902654867,0.00663716814159292,0.002654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977876106194691,0.9619469026548673,0.6685840707964602,0.19247787610619468,0.02654867256637168
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210329_103455.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210329_103455.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210329_103455.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210329_103455.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210329_103455.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210329_103455.png,512,512,Leaf,True,20.277023315429688,8.0,1.0,1.0,0.9599744857279541,0.9599744857279541,0.8041779620475203,0.7268378249083081,0.5549354169988837,0.5013554457024398,0.37553819167596875,0.37553819167596875,0.2924573433264232,0.2766703874980067,0.2304257694147664,0.22022006059639612,0.17588901291660022,0.16743741030138734,0.14367724445861904,0.1336309998405358,0.11608993780896189,0.11290065380322117,0.09264870036676766,0.0883431669590177,0.07765906553978631,0.07558603093605486,0.06665603571998087,0.0641046085153883,0.05533407749960134,0.05134747249242545,0.04688247488438845,0.044012119279221815,0.038909264870036674,0.03603890926487004,0.02806569925051826,0.025992664646786796,0.02120873863817573,0.02009248923616648,0.013713921224685057,0.011162494020092489,0.008132674214638813,0.006378568011481423,0.005421782809759209,0.004624461808324031,0.0038271408068888536,0.0030298198054536755,0.0019135704034444268,0.0015946420028703557,0.0006378568011481422,0.0003189284005740711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971296443948333,0.9752830489555094,0.8271408068888535,0.5889012916600224,0.4101419231382555
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210505_125240.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210505_125240.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210505_125240.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210505_125240.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210505_125240.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210505_125240.png,512,512,Leaf,True,73.38485717773438,18.0,1.0,1.0,0.9901968662113299,0.9901968662113299,0.96046605062274,0.9414222579349136,0.8965849738850944,0.8770590598633989,0.8058658095620731,0.8058658095620731,0.7344314985938127,0.7177179590196866,0.6644435516271595,0.6534351145038167,0.5971072719967858,0.5811169144234632,0.5332261952591402,0.509602249899558,0.4581759742868622,0.4453997589393331,0.4062675773402973,0.3938931297709924,0.3532342306147047,0.34391321815990356,0.3075934110084371,0.2972278023302531,0.2650060265166734,0.2535154680594616,0.2258738449176376,0.2157492969063881,0.1956609079951788,0.1853756528726396,0.17059059863398957,0.1663318601848132,0.15098433105664927,0.14712736038569707,0.13338690237042988,0.1284853354760948,0.1206910405785456,0.11779831257533147,0.11024507834471675,0.1071112896745681,0.09947770188830855,0.09650462032944958,0.09152269987946966,0.08951386098834874,0.08501406187223785,0.08308557653676175,0.07601446364001607,0.07376456408196062,0.06910405785456006,0.06757734029730815,0.06412213740458016,0.06259541984732825,0.060184813177983125,0.05873844917637606,0.05616713539574126,0.054479710727199676,0.050944154278826835,0.04941743672157493,0.04708718360787465,0.04596223382884693,0.04314985938127762,0.04194455604660506,0.9995982322217758,0.9939734833266372,0.9729208517476898,0.9271193250301326,0.8816392125351546
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210528_122037.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210528_122037.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETHZ,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ETHZ/FPWW0320809_RGB1_20210528_122037.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ETHZ/FPWW0320809_RGB1_20210528_122037.png,512,512,Stem,True,0.03662109375,4.47213595499958,1.0,1.0,1.0,1.0,0.47368421052631576,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8421052631578947,0.0,0.0,0.0
